,정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,legal_dong
58286,GGB161000119,인하대병원,37.4574333,126.6335667,2023-10-16,35119.0,23,인천광역시,경기,신흥동3가
58287,GGB161000121,인하대병원,37.4580833,126.6324,2023-10-16,35121.0,23,인천광역시,경기,신흥동3가
58288,GGB161000127,출입국관리사무소,37.4603167,126.6317,2023-10-16,35127.0,23,인천광역시,경기,신흥동3가
58289,GGB161000129,출입국관리사무소,37.4609667,126.63145,2023-10-16,35129.0,23,인천광역시,경기,항동7가
58290,GGB161000134,삼익아파트,37.4632833,126.6332,2023-10-16,35134.0,23,인천광역시,경기,신흥동3가
58291,GGB161000136,삼익아파트,37.4639833,126.63305,2023-10-16,35136.0,23,인천광역시,경기,신흥동2가
58292,GGB161000139,제2국제여객터미널,37.4662833,126.6274833,2023-10-16,35139.0,23,인천광역시,경기,신생동
58293,GGB161000140,삼성아파트,37.4656667,126.6298833,2023-10-16,35140.0,23,인천광역시,경기,신생동
58294,GGB161000141,제2국제여객터미널,37.4661667,126.6285667,2023-10-16,35141.0,23,인천광역시,경기,신생동
58295,GGB161000142,신광초등학교,37.4645833,126.6347333,2023-10-16,35142.0,23,인천광역시,경기,신흥동3가
58296,GGB161000143,경남아파트,37.4653333,126.6329167,2023-10-16,35143.0,23,인천광역시,경기,신흥동2가
58297,GGB161000149,신포역,37.46935,126.6264,2023-10-16,35149.0,23,인천광역시,경기,사동
58298,GGB161000150,신포역,37.46925,126.6266667,2023-10-16,35150.0,23,인천광역시,경기,사동
58299,GGB161000160,신포시장,37.4706833,126.62805,2023-10-16,35160.0,23,인천광역시,경기,답동
58300,GGB161000176,도원역(인천축구전용경기장),37.4681667,126.6424167,2023-10-16,35176.0,23,인천광역시,경기,도원동
58301,GGB161000180,도원동주민센터,37.47015,126.6385667,2023-10-16,35180.0,23,인천광역시,경기,유동
58302,GGB161000183,인천정보산업고등학교,37.4717833,126.6360167,2023-10-16,35183.0,23,인천광역시,경기,율목동
58303,GGB161000184,배다리청과물시장,37.47325,126.6339167,2023-10-16,35184.0,23,인천광역시,경기,경동
58304,GGB161000185,동인천역,37.4744167,126.6303333,2023-10-16,35185.0,23,인천광역시,경기,인현동
58305,GGB161000186,배다리,37.47345,126.6342167,2023-10-16,35186.0,23,인천광역시,경기,인현동
58306,GGB161000191,동인천역,37.4758667,126.6311333,2023-10-16,35191.0,23,인천광역시,경기,인현동
58307,GGB161000192,동인천역,37.47595,126.6307833,2023-10-16,35192.0,23,인천광역시,경기,인현동
58308,GGB161000202,인천공항T1(1층2B),37.4491833,126.4533667,2023-10-16,35202.0,23,인천광역시,경기,운서동
58309,GGB161000203,인천공항7A(3층),37.4490167,126.4520167,2023-10-16,35203.0,23,인천광역시,경기,운서동
58310,GGB161000204,인천공항9B,37.4487167,126.4518333,2023-10-16,35204.0,23,인천광역시,경기,운서동
58311,GGB161000205,인천공항13A,37.4470667,126.4499333,2023-10-16,35205.0,23,인천광역시,경기,운서동
58312,GGB161000207,합동청사역,37.4404167,126.4586333,2023-10-16,35207.0,23,인천광역시,경기,운서동
58313,GGB161000254,신포시장,37.4712167,126.6280333,2023-10-16,35254.0,23,인천광역시,경기,신포동
58314,GGB161000291,한라시멘트,37.4361667,126.61555,2023-10-16,35291.0,23,인천광역시,경기,항동7가
58315,GGB161000325,인천공항T1-3층,37.4484833,126.4509833,2023-10-16,35325.0,23,인천광역시,경기,운서동
58316,GGB161000344,인천공항2A(1층),37.4491833,126.4537667,2023-10-16,35344.0,23,인천광역시,경기,운서동
58317,GGB161000481,항운아파트,37.4476167,126.6239333,2023-10-16,35481.0,23,인천광역시,경기,신흥동3가
58318,GGB161000486,인하대병원,37.4593333,126.6337167,2023-10-16,35486.0,23,인천광역시,경기,신흥동3가
58319,GGB161000535,인천공항1층입국장(T1),37.4487,126.4518167,2023-10-16,35535.0,23,인천광역시,경기,운서동
58320,GGB161000536,인천공항3층출국장(T1),37.4491167,126.4523,2023-10-16,35536.0,23,인천광역시,경기,운서동
58321,GGB161000555,인천옹진농협본점,37.4636,126.6380667,2023-10-16,35555.0,23,인천광역시,경기,신흥동3가
58322,GGB161000556,인천공항13B(3층),37.4468333,126.4496333,2023-10-16,35556.0,23,인천광역시,경기,운서동
58323,GGB161000609,항동7가버스차고지,37.4462333,126.6006833,2023-10-16,35609.0,23,인천광역시,경기,항동7가
58324,GGB161000610,항동7가버스차고지,37.4463667,126.6003833,2023-10-16,35610.0,23,인천광역시,경기,항동7가
58325,GGB161000611,인천공항3층출국장(T2),37.46875,126.43455,2023-10-16,35611.0,23,인천광역시,경기,운서동
58326,GGB161000612,인천공항B1층입국장(T2),37.4689167,126.4343333,2023-10-16,35612.0,23,인천광역시,경기,운서동
58327,GGB161000613,인천국제공항,37.44845,126.4512833,2023-10-16,35613.0,23,인천광역시,경기,운서동
58328,GGB161000636,SKLPG충전사업소,37.4487333,126.6022333,2023-10-16,35636.0,23,인천광역시,경기,항동7가
58329,GGB161000638,SKLPG충전사업소,37.44885,126.6019333,2023-10-16,35638.0,23,인천광역시,경기,항동7가
58330,GGB161000704,항동7가버스차고지(삼거리),37.4449833,126.5998833,2023-10-16,35704.0,23,인천광역시,경기,항동7가
58331,GGB161000705,항동7가버스차고지(삼거리),37.4450167,126.5988333,2023-10-16,35705.0,23,인천광역시,경기,항동7가
58332,GGB161000754,연안부두로삼거리,37.4494333,126.5973,2023-10-16,35754.0,23,인천광역시,경기,항동7가
58333,GGB161000814,볼보트럭남인천사업소,37.4381667,126.6180833,2023-10-16,35814.0,23,인천광역시,경기,신흥동3가
58334,GGB166000191,부개1동주민센터,37.4859,126.7372167,2023-10-16,40191.0,23,인천광역시,경기,부개동
58335,GGB166000193,부개1동주민센터,37.48585,126.7377333,2023-10-16,40193.0,23,인천광역시,경기,부개동
58336,GGB166000194,그린힐아파트,37.4868167,126.7345167,2023-10-16,40194.0,23,인천광역시,경기,부개동
58337,GGB166000195,계량소,37.4870833,126.7343,2023-10-16,40195.0,23,인천광역시,경기,부개동
58338,GGB166000196,부평역(대한극장),37.4911333,126.72155,2023-10-16,40196.0,23,인천광역시,경기,부평동
58339,GGB166000197,부평역,37.4913667,126.7213833,2023-10-16,40197.0,23,인천광역시,경기,부평동
58340,GGB166000198,산곡여자중학교,37.4972167,126.7025667,2023-10-16,40198.0,23,인천광역시,경기,산곡동
58341,GGB166000199,부개농협,37.4866333,126.7371,2023-10-16,40199.0,23,인천광역시,경기,부개동
58342,GGB166000200,일신동행정복지센터,37.4842167,126.7460167,2023-10-16,40200.0,23,인천광역시,경기,일신동
58343,GGB166000201,부개농협,37.4868833,126.7382833,2023-10-16,40201.0,23,인천광역시,경기,부개동
58344,GGB166000203,산곡여자중학교,37.4981167,126.7022667,2023-10-16,40203.0,23,인천광역시,경기,산곡동
58345,GGB166000207,일신시장,37.4855833,126.7427,2023-10-16,40207.0,23,인천광역시,경기,일신동
58346,GGB166000209,부평역,37.49115,126.72505,2023-10-16,40209.0,23,인천광역시,경기,부평동
58347,GGB166000210,일신시장,37.4859,126.7428333,2023-10-16,40210.0,23,인천광역시,경기,일신동
58348,GGB166000219,송내고등학교,37.4854167,126.7449833,2023-10-16,40219.0,23,인천광역시,경기,일신동
58349,GGB166000220,일신동행정복지센터,37.4847,126.7467833,2023-10-16,40220.0,23,인천광역시,경기,일신동
58350,GGB166000222,부개역,37.48695,126.7392333,2023-10-16,40222.0,23,인천광역시,경기,부개동
58351,GGB166000223,부개역,37.48715,126.7395667,2023-10-16,40223.0,23,인천광역시,경기,부개동
58352,GGB166000226,부평역,37.4920667,126.7244667,2023-10-16,40226.0,23,인천광역시,경기,부평동
58353,GGB166000228,부평역,37.4926,126.7232167,2023-10-16,40228.0,23,인천광역시,경기,부평동
58354,GGB166000229,부천시계,37.4835833,126.7517,2023-10-16,40229.0,23,인천광역시,경기,구산동
58355,GGB166000231,굴다리오거리,37.49095,126.72845,2023-10-16,40231.0,23,인천광역시,경기,부평동
58356,GGB166000232,굴다리오거리,37.4912333,126.7283333,2023-10-16,40232.0,23,인천광역시,경기,부평동
58357,GGB166000233,구산사거리,37.4836833,126.7523,2023-10-16,40233.0,23,인천광역시,경기,구산동
58358,GGB166000234,부평역,37.4931167,126.72275,2023-10-16,40234.0,23,인천광역시,경기,부평동
58359,GGB166000237,부평역,37.4924667,126.7248667,2023-10-16,40237.0,23,인천광역시,경기,부평동
58360,GGB166000238,선경아파트,37.4904167,126.7317833,2023-10-16,40238.0,23,인천광역시,경기,부평동
58361,GGB166000239,부평역,37.4926333,126.7246333,2023-10-16,40239.0,23,인천광역시,경기,부평동
58362,GGB166000242,대륭맨숀,37.4997167,126.7024333,2023-10-16,40242.0,23,인천광역시,경기,산곡동
58363,GGB166000243,부개서초등학교,37.4899167,126.7342333,2023-10-16,40243.0,23,인천광역시,경기,부개동
58364,GGB166000246,진선미예식장,37.4931,126.7250333,2023-10-16,40246.0,23,인천광역시,경기,부평동
58365,GGB166000247,대륭맨숀,37.5001333,126.7029,2023-10-16,40247.0,23,인천광역시,경기,산곡동
58366,GGB166000248,농협로타리,37.4913833,126.7307,2023-10-16,40248.0,23,인천광역시,경기,부평동
58367,GGB166000251,농협로타리,37.4915333,126.7305833,2023-10-16,40251.0,23,인천광역시,경기,부평동
58368,GGB166000253,한남시티플라자,37.4931167,126.7255333,2023-10-16,40253.0,23,인천광역시,경기,부평동
58369,GGB166000256,부개역,37.48915,126.7398833,2023-10-16,40256.0,23,인천광역시,경기,부개동
58370,GGB166000259,부평시장(한남프라자),37.4938333,126.7258667,2023-10-16,40259.0,23,인천광역시,경기,부평동
58371,GGB166000260,새사미아파트.세일고등학교,37.5045,126.6919167,2023-10-16,40260.0,23,인천광역시,경기,산곡동
58372,GGB166000262,부평시장,37.4949333,126.7229667,2023-10-16,40262.0,23,인천광역시,경기,부평동
58373,GGB166000263,새사미아파트.세일고등학교,37.5044,126.6923167,2023-10-16,40263.0,23,인천광역시,경기,산곡동
58374,GGB166000264,부평시장,37.4952167,126.7224667,2023-10-16,40264.0,23,인천광역시,경기,부평동
